Playlist ID,Playlist Name,Book,Type,Alya ID,Alya Name,Order,Tier 1 (Universal),Tier 2 (Playlist),Tier 3 (Video),Tier 4 (Audience),Combined Tags,Tag Count,Char Count,Char Usage %
34,קדושים,Leviticus,parasha,277,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, קדושים, Leviticus, Vayikra, Kedoshim","שביעי, Shevii","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, קדושים, Leviticus, Vayikra, Kedoshim, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
34,קדושים,Leviticus,parasha,278,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, קדושים, Leviticus, Vayikra, Kedoshim","מפטיר, Maftir","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, קדושים, Leviticus, Vayikra, Kedoshim, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
34,קדושים,Leviticus,parasha,279,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, קדושים, Leviticus, Vayikra, Kedoshim","הפטרה, Haftara","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, קדושים, Leviticus, Vayikra, Kedoshim, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
35,אמור,Leviticus,parasha,280,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, אמור, Leviticus, Vayikra, Emor","ראשון, Rishon","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אמור, Leviticus, Vayikra, Emor, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
35,אמור,Leviticus,parasha,281,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, אמור, Leviticus, Vayikra, Emor","שני, Sheni","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אמור, Leviticus, Vayikra, Emor, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,171,34.2%
35,אמור,Leviticus,parasha,282,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, אמור, Leviticus, Vayikra, Emor","שלישי, Shlishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אמור, Leviticus, Vayikra, Emor, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
35,אמור,Leviticus,parasha,283,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, אמור, Leviticus, Vayikra, Emor","רביעי, Reviei","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אמור, Leviticus, Vayikra, Emor, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
35,אמור,Leviticus,parasha,284,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, אמור, Leviticus, Vayikra, Emor","חמישי, Chamishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אמור, Leviticus, Vayikra, Emor, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
35,אמור,Leviticus,parasha,285,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, אמור, Leviticus, Vayikra, Emor","שישי, Shishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אמור, Leviticus, Vayikra, Emor, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
35,אמור,Leviticus,parasha,286,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, אמור, Leviticus, Vayikra, Emor","שביעי, Shevii","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אמור, Leviticus, Vayikra, Emor, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
35,אמור,Leviticus,parasha,287,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, אמור, Leviticus, Vayikra, Emor","מפטיר, Maftir","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אמור, Leviticus, Vayikra, Emor, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
35,אמור,Leviticus,parasha,288,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, אמור, Leviticus, Vayikra, Emor","הפטרה, Haftara","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אמור, Leviticus, Vayikra, Emor, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
36,בהר,Leviticus,parasha,289,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, בהר, Leviticus, Vayikra, Behar","ראשון, Rishon","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בהר, Leviticus, Vayikra, Behar, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
36,בהר,Leviticus,parasha,290,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, בהר, Leviticus, Vayikra, Behar","שני, Sheni","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בהר, Leviticus, Vayikra, Behar, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,171,34.2%
36,בהר,Leviticus,parasha,291,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, בהר, Leviticus, Vayikra, Behar","שלישי, Shlishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בהר, Leviticus, Vayikra, Behar, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
36,בהר,Leviticus,parasha,292,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, בהר, Leviticus, Vayikra, Behar","רביעי, Reviei","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בהר, Leviticus, Vayikra, Behar, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
36,בהר,Leviticus,parasha,293,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, בהר, Leviticus, Vayikra, Behar","חמישי, Chamishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בהר, Leviticus, Vayikra, Behar, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
36,בהר,Leviticus,parasha,294,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, בהר, Leviticus, Vayikra, Behar","שישי, Shishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בהר, Leviticus, Vayikra, Behar, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
36,בהר,Leviticus,parasha,295,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, בהר, Leviticus, Vayikra, Behar","שביעי, Shevii","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בהר, Leviticus, Vayikra, Behar, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
36,בהר,Leviticus,parasha,296,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, בהר, Leviticus, Vayikra, Behar","מפטיר, Maftir","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בהר, Leviticus, Vayikra, Behar, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
36,בהר,Leviticus,parasha,297,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, בהר, Leviticus, Vayikra, Behar","הפטרה, Haftara","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בהר, Leviticus, Vayikra, Behar, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
37,בחוקתי,Leviticus,parasha,298,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai","ראשון, Rishon","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
37,בחוקתי,Leviticus,parasha,299,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai","שני, Sheni","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
37,בחוקתי,Leviticus,parasha,300,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai","שלישי, Shlishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,183,36.6%
37,בחוקתי,Leviticus,parasha,301,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai","רביעי, Reviei","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
37,בחוקתי,Leviticus,parasha,302,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai","חמישי, Chamishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,184,36.8%
37,בחוקתי,Leviticus,parasha,303,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai","שישי, Shishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
37,בחוקתי,Leviticus,parasha,304,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai","שביעי, Shevii","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
37,בחוקתי,Leviticus,parasha,305,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai","מפטיר, Maftir","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
37,בחוקתי,Leviticus,parasha,306,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai","הפטרה, Haftara","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, בחוקתי, Leviticus, Vayikra, Bechukotai, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,183,36.6%
38,במדבר,Numbers,parasha,307,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","במדבר, במדבר, Numbers, Bamidbar, Bamidbar","ראשון, Rishon","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, במדבר, Numbers, Bamidbar, Bamidbar, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
38,במדבר,Numbers,parasha,308,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","במדבר, במדבר, Numbers, Bamidbar, Bamidbar","שני, Sheni","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, במדבר, Numbers, Bamidbar, Bamidbar, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
38,במדבר,Numbers,parasha,309,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","במדבר, במדבר, Numbers, Bamidbar, Bamidbar","שלישי, Shlishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, במדבר, במדבר, Numbers, Bamidbar, Bamidbar, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
